Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Eric Orze","NYM",1.2,0.30434783,0.57894737,0.42857143,0.71428571,1,0.88888889,0.45238095,21.16129032,"Eric Orze",27626,679358
"Jay Jackson","MIN",26.1,0.2464455,0.68699187,0.48358862,0.57692308,0.82248521,0.76470588,0.53829322,21.14454277,"Jay Jackson",7432,543351
"Andre Pallante","STL",121.1,0.24736842,0.66869301,0.46205472,0.56595745,0.90909091,0.81899441,0.50955085,21.13816689,"Andre Pallante",26108,669467
"Aaron Nola","PHI",199.1,0.33312921,0.63946015,0.48259643,0.58639706,0.87336683,0.77192982,0.48792725,21.08100085,"Aaron Nola",16149,605400
"Luke Weaver","NYY",84,0.3125,0.70900322,0.49199418,0.53617021,0.76643991,0.68639053,0.45269287,21.07795958,"Luke Weaver",16918,596133
"Kyle Finnegan","WSN",63.2,0.29102845,0.70491803,0.52764761,0.62406015,0.84418605,0.79218472,0.57169634,21.07329193,"Kyle Finnegan",15009,640448
"Emilio Pagán","CIN",38,0.33082707,0.7037037,0.53559322,0.60227273,0.78508772,0.73417722,0.54915254,21.06511628,"Emilio Pagan",14771,641941
"Jordan Montgomery","ARI",117,0.32802249,0.69257541,0.49092794,0.59428571,0.83752094,0.74762408,0.44686366,21.0329277,"Jordan Montgomery",16511,656756
"Adam Ottavino","NYM",56,0.21809745,0.59440559,0.43270189,0.53191489,0.82352941,0.76036866,0.57028913,20.9973545,"Adam Ottavino",1247,493603
"Matt Barnes","WSN",13.1,0.27819549,0.67307692,0.45147679,0.64864865,0.91428571,0.82242991,0.43881857,20.97727273,"Matt Barnes",12863,598264
"Matt Andriese","MIA",6,0.375,0.72916667,0.56818182,0.73333333,0.91428571,0.86,0.54545455,20.9375,"Matt Andriese",12022,542882
"Kenley Jansen","BOS",54.2,0.25443787,0.6587473,0.48813983,0.53488372,0.82622951,0.76214834,0.57802747,20.9343696,"Kenley Jansen",3096,445276
"Nick Avila","SFG",11.2,0.28828829,0.71929825,0.50666667,0.5,0.90243902,0.78947368,0.50666667,20.91017964,"Nick Avila",25667,687014
"Yoendrys Gómez","NYY",11.1,0.25471698,0.67889908,0.46976744,0.37037037,0.85135135,0.72277228,0.50697674,20.86075949,"Yoendrys Gomez",22872,672782
"Dominic Leone","CHW",19,0.33039648,0.67910448,0.4598338,0.46666667,0.79120879,0.64457831,0.37119114,20.80147059,"Dominic Leone",13763,608678
"Jon Gray","TEX",102.2,0.30515192,0.69872538,0.51481481,0.54112554,0.86567164,0.77577938,0.53271605,20.71983122,"Jon Gray",14916,592351
"Caleb Boushley","MIN",4,0.28571429,0.75,0.49206349,0.8,1,0.93548387,0.44444444,20.69767442,"Caleb Boushley",19736,676961
"Joe Ross","MIL",74,0.28366248,0.6734375,0.49206349,0.48734177,0.84454756,0.74872666,0.53467001,20.69679634,"Joe Ross",12972,605452
"Chris Bassitt","TOR",171,0.24476534,0.62770013,0.44846232,0.64896755,0.85728745,0.80406933,0.53193647,20.6959707,"Chris Bassitt",12304,605135
"Bryan Shaw","CHW",4,0.15217391,0.73469388,0.45263158,0.71428571,0.94444444,0.90697674,0.51578947,20.67605634,"Bryan Shaw",8110,543766
"Nick Burdi","NYY",9.2,0.23893805,0.60824742,0.40952381,0.55555556,0.84745763,0.75581395,0.46190476,20.66049383,"Nick Burdi",16074,595897
"JP Sears","OAK",180.2,0.25796426,0.6724028,0.48564426,0.63554217,0.8521327,0.80028839,0.54936975,20.66044955,"JP Sears",23429,676664
"Matt Strahm","PHI",62.2,0.32524272,0.67662566,0.52905199,0.58208955,0.81558442,0.75529865,0.58002039,20.65817694,"Matt Strahm",13799,621381
"Jacob Latz","TEX",43.2,0.29166667,0.67801047,0.47297297,0.6031746,0.80694981,0.74025974,0.46928747,20.65654952,"Jacob Latz",21306,656641
"Michael Petersen","- - -",19.2,0.3258427,0.7027027,0.51790634,0.70689655,0.90769231,0.84574468,0.50964187,20.64835165,"Michael Petersen",20827,656848
"Tyler Kinley","COL",64,0.31948882,0.68872987,0.49367089,0.425,0.81558442,0.68205128,0.47172996,20.62095875,"Tyler Kinley",18297,641755
"Alex Vesia","LAD",66.1,0.26501767,0.68190128,0.46990117,0.56,0.79356568,0.72657744,0.49146451,20.606596,"Alex Vesia",25007,681911
"Sonny Gray","STL",166.1,0.31255195,0.64453125,0.48368909,0.44680851,0.84848485,0.72273106,0.51550544,20.59010011,"Sonny Gray",12768,543243
"Giovanny Gallegos","STL",20.2,0.29816514,0.66666667,0.46633416,0.49230769,0.87704918,0.74331551,0.4563591,20.58823529,"Giovanny Gallegos",14986,606149
"Tylor Megill","NYM",78,0.29753266,0.68195266,0.48791209,0.52682927,0.82646421,0.73423423,0.4952381,20.57729941,"Tylor Megill",21318,656731
"J.T. Ginn","OAK",34,0.244,0.69056604,0.47378641,0.42622951,0.84153005,0.73770492,0.51456311,20.55080214,"J.T. Ginn",27889,669372
"Reed Garrett","NYM",57.1,0.32971014,0.62149533,0.45714286,0.43406593,0.79323308,0.64732143,0.43673469,20.54807692,"Reed Garrett",16866,657585
"Cristian Javier","HOU",34.2,0.23529412,0.66287879,0.43333333,0.625,0.82285714,0.76518219,0.46315789,20.53827751,"Cristian Javier",17606,664299
"Jeff Criswell","COL",19.2,0.3,0.67532468,0.46327684,0.48333333,0.73076923,0.6402439,0.43502825,20.53409091,"Jeff Criswell",27608,676105
"Pierce Johnson","ATL",56.1,0.3,0.5944206,0.44978166,0.4962963,0.85920578,0.74029126,0.50873362,20.5287187,"Pierce Johnson",13435,572955
"Bryan Woo","SEA",121.1,0.31586402,0.68087215,0.53061224,0.5470852,0.86171761,0.78461538,0.58833819,20.52750809,"Bryan Woo",30279,693433
"Joe Kelly","LAD",32,0.24427481,0.65517241,0.46014493,0.515625,0.88947368,0.79527559,0.52536232,20.50855746,"Joe Kelly",9761,523260
"Anthony Misiewicz","NYY",1,0.3,0.7,0.43333333,0.5,0.85714286,0.69230769,0.33333333,20.5,"Anthony Misiewicz",18152,664948
"Zach Pop","TOR",48.1,0.29333333,0.68900804,0.49064171,0.60909091,0.89494163,0.80926431,0.4986631,20.49534451,"Zach Pop",20185,647315
"Matt Waldron","SDP",146.2,0.22924188,0.63487332,0.45142857,0.6496063,0.85446009,0.8074141,0.5477551,20.49037933,"Matt Waldron",25550,663362
"Aroldis Chapman","PIT",61.2,0.26286765,0.616179,0.44533333,0.4965035,0.7849162,0.70259481,0.51644444,20.48187135,"Aroldis Chapman",10233,547973
"Devin Williams","MIL",21.2,0.3254717,0.64804469,0.47314578,0.44927536,0.73275862,0.62702703,0.45780051,20.46052632,"Devin Williams",15816,642207
"Patrick Sandoval","LAA",79.2,0.26466381,0.64026846,0.45844875,0.50810811,0.83857442,0.74622356,0.51592798,20.45110701,"Patrick Sandoval",19447,663776
"River Ryan","LAD",20.1,0.25,0.68211921,0.4742268,0.4,0.89320388,0.76811594,0.51890034,20.44497608,"River Ryan",29514,689981
"Tommy Henry","ARI",38.1,0.24749164,0.66863905,0.47095761,0.66216216,0.90707965,0.84666667,0.53061224,20.44279661,"Tommy Henry",26285,674072
"Tyler Matzek","ATL",10,0.29885057,0.70652174,0.50837989,0.73076923,0.92307692,0.86813187,0.51396648,20.44274809,"Tyler Matzek",10058,554431
"Dedniel Núñez","NYM",35,0.38864629,0.70890411,0.5681382,0.42696629,0.80676329,0.69256757,0.56046065,20.42819843,"Dedniel Nunez",23055,673380
"Ethan Roberts","CHC",26.2,0.24267782,0.67521368,0.45665962,0.5,0.86075949,0.76388889,0.49471459,20.39830508,"Ethan Roberts",24930,681799
"Ryan Helsley","STL",66.1,0.37782805,0.66257669,0.5273899,0.41317365,0.80246914,0.6700611,0.52524168,20.39189189,"Ryan Helsley",18138,664854
"Matt Sauer","KCR",16.1,0.25748503,0.7125,0.48012232,0.76744186,0.89473684,0.85987261,0.48929664,20.37860082,"Matt Sauer",22284,669422
"Spencer Strider","ATL",9,0.3,0.68367347,0.51123596,0.41666667,0.76119403,0.67032967,0.5505618,20.36029412,"Spencer Strider",27498,675911
"Bryce Miller","SEA",180.1,0.27808327,0.66734417,0.48708621,0.59322034,0.83857868,0.77371173,0.53692252,20.34643735,"Bryce Miller",29837,682243
"Noah Davis","COL",20.1,0.22699387,0.72361809,0.5,0.7027027,0.88888889,0.85082873,0.54972376,20.33587786,"Noah Davis",25862,663562
"Austin Kitchen","MIA",7,0.22972973,0.65060241,0.4522293,0.70588235,0.96296296,0.90140845,0.52866242,20.32142857,"Austin Kitchen",27910,685116
"David Bednar","PIT",57.2,0.32186235,0.68241966,0.5083089,0.63522013,0.78947368,0.74230769,0.51710655,20.31752306,"David Bednar",19569,670280
"Kirby Yates","TEX",61.2,0.33088235,0.67287785,0.49172347,0.57777778,0.75384615,0.69108911,0.47030185,20.30671736,"Kirby Yates",9073,489446
"Shawn Dubin","HOU",45.1,0.23300971,0.60556845,0.42348754,0.51041667,0.85440613,0.76190476,0.51126928,20.30331754,"Shawn Dubin",24977,681869
"Ryder Ryan","PIT",20.2,0.33125,0.7,0.52647059,0.58490566,0.8968254,0.80446927,0.52941176,20.272,"Ryder Ryan",19891,656924
"Shane Baz","TBR",79.1,0.25830258,0.69728916,0.5,0.54285714,0.85097192,0.77943615,0.55058043,20.26613817,"Shane Baz",22264,669358
"Kris Bubic","KCR",30.1,0.37558685,0.61417323,0.50535332,0.575,0.77564103,0.70762712,0.54389722,20.25507246,"Kris Bubic",21455,663460
"Scott Alexander","OAK",38.2,0.28671329,0.69642857,0.48939929,0.52439024,0.94871795,0.82310469,0.49469965,20.25365854,"Scott Alexander",10591,518397
"Jake Diekman","NYM",32,0.23255814,0.59202454,0.41945774,0.57142857,0.80829016,0.74524715,0.5199362,20.25313808,"Jake Diekman",5003,518617
"Peter Lambert","COL",61.1,0.25,0.70905588,0.47930703,0.53846154,0.89673913,0.80321285,0.49951877,20.22721268,"Peter Lambert",17969,663567
"Trevor Megill","MIL",46.1,0.33123028,0.6951567,0.52245509,0.40952381,0.86885246,0.73065903,0.5254491,20.22633745,"Trevor Megill",17722,656730
"Ryan Pressly","HOU",56.2,0.32106339,0.68125,0.499484,0.47770701,0.87461774,0.74586777,0.49535604,20.22468793,"Ryan Pressly",7005,519151
"George Kirby","SEA",191,0.32970225,0.70628931,0.53151331,0.60572687,0.85752449,0.78503488,0.53589484,20.20927031,"George Kirby",25436,669923
"Anthony Maldonado","MIA",19,0.30065359,0.72222222,0.50505051,0.54347826,0.78846154,0.71333333,0.48484848,20.2,"Anthony Maldonado",26034,687424
"Edgardo Henriquez","LAD",3.1,0.25806452,0.67857143,0.45762712,0.625,0.78947368,0.74074074,0.47457627,20.2,"Edgardo Henriquez",26944,683618
"Frankie Montas","- - -",150.2,0.27195686,0.69138577,0.48461831,0.5694051,0.85590466,0.77664577,0.50702621,20.19197562,"Frankie Montas",14309,593423
"Jack Leiter","TEX",35.2,0.26347305,0.71044776,0.48729447,0.53409091,0.82352941,0.74539877,0.50074738,20.18825911,"Jack Leiter",30146,683004
"Dylan Lee","ATL",59.2,0.40632603,0.71875,0.56926659,0.39520958,0.77329193,0.64417178,0.52153667,20.18429487,"Dylan Lee",19996,669276
"Daniel Robert","TEX",5.2,0.26,0.64150943,0.45631068,0.61538462,0.82352941,0.76595745,0.51456311,20.18181818,"Daniel Robert",21229,642016
"Jason Adam","- - -",73.2,0.33277027,0.69825919,0.503156,0.4213198,0.75069252,0.6344086,0.46618575,20.17739976,"Jason Adam",11861,592094
"Beau Brieske","DET",67.2,0.30377668,0.68876611,0.48524306,0.66486486,0.8315508,0.7763864,0.47135417,20.16782407,"Beau Brieske",26079,689225
"Fernando Cruz","CIN",66.2,0.31382114,0.63757116,0.46322242,0.36787565,0.78571429,0.63327032,0.4614711,20.15801887,"Fernando Cruz",7048,518585
"Drew Smith","NYM",17.2,0.29746835,0.74117647,0.52743902,0.59574468,0.77777778,0.7283237,0.51829268,20.14285714,"Drew Smith",17755,622098
"Dennis Santana","- - -",71.2,0.32245681,0.66666667,0.50495942,0.52380952,0.83928571,0.74464286,0.53020739,20.13902439,"Dennis Santana",17878,642701
"Garrett Cleavinger","TBR",60,0.29411765,0.65725047,0.47637051,0.48387097,0.8252149,0.7202381,0.50189036,20.13544304,"Garrett Cleavinger",17897,664076
"Jeremiah Estrada","SDP",61,0.34177215,0.70888469,0.53539382,0.40123457,0.77333333,0.66108007,0.52741775,20.12985274,"Jeremiah Estrada",22210,669093
"Justin Bruihl","PIT",5.2,0.44897959,0.72,0.58585859,0.45454545,0.91666667,0.74137931,0.50505051,20.11267606,"Justin Bruihl",23779,677865
"Zach Penrod","BOS",4,0.2244898,0.72972973,0.44186047,0.45454545,0.85185185,0.73684211,0.43023256,20.10606061,"Zach Penrod",25368,683068
"Sam Moll","CIN",37.2,0.26573427,0.59763314,0.44551282,0.60526316,0.82673267,0.76618705,0.54166667,20.10212766,"Sam Moll",14874,594580
"Enyel De Los Santos","- - -",64,0.28070175,0.72845528,0.5248227,0.49305556,0.79910714,0.72466216,0.54521277,20.08108108,"Enyel De Los Santos",18403,660853
"Bryan Hudson","MIL",62.1,0.26010101,0.63276836,0.47357066,0.54368932,0.88392857,0.80410023,0.57281553,20.06628242,"Bryan Hudson",19924,663542
"Zach Brzykcy","WSN",5.2,0.3559322,0.55555556,0.44230769,0.61904762,0.92,0.7826087,0.43269231,20.06493506,"Zach Brzykcy",27783,694350
"Jordan Weems","WSN",41.2,0.24786325,0.70680628,0.48703956,0.62068966,0.9,0.83193277,0.52114598,20.05223881,"Jordan Weems",13190,607179
"Zack Kelly","BOS",56.2,0.24944812,0.65674603,0.46394984,0.55752212,0.80664653,0.74324324,0.52664577,20.0362117,"Zack Kelly",20349,677161
"Connor Gillispie","CLE",8,0.21428571,0.75,0.47826087,0.66666667,0.84313725,0.8030303,0.49275362,20.02912621,"Connor Gillispie",26171,687362
"Tyler Beede","CLE",14,0.31972789,0.60169492,0.44528302,0.63829787,0.76056338,0.71186441,0.44528302,20.02030457,"Tyler Beede",16981,595881
"Yohan Ramírez","- - -",45,0.19887955,0.60891089,0.41655716,0.47887324,0.86585366,0.77917981,0.53088042,20.01277372,"Yohan Ramirez",19444,670990
"Josh Staumont","MIN",24.1,0.27619048,0.5952381,0.43571429,0.46551724,0.896,0.75956284,0.5,20.01269841,"Josh Staumont",18335,622251
"Caleb Kilian","CHC",10.2,0.25581395,0.7654321,0.50299401,0.54545455,0.90322581,0.80952381,0.48502994,20.00847458,"Caleb Kilian",26213,668873
"Mitch Spence","OAK",151.1,0.30399348,0.69776715,0.50302297,0.52546917,0.90514286,0.79166667,0.50544135,19.98901099,"Mitch Spence",27707,687765
"Cam Booser","BOS",42.2,0.30487805,0.71934605,0.52374101,0.55,0.8030303,0.73351648,0.52805755,19.984375,"Cam Booser",16061,592155
"Kevin Gausman","TOR",181,0.29828179,0.69709837,0.49476987,0.61751152,0.86598985,0.78999295,0.49267782,19.97302241,"Kevin Gausman",14107,592332
"Nick Mears","- - -",57.2,0.30952381,0.63957597,0.49124514,0.54545455,0.81491713,0.73861386,0.55058366,19.97272727,"Nick Mears",25376,683232
"Joe Jacques","- - -",3,0.33333333,0.61538462,0.48,0.625,0.9375,0.83333333,0.52,19.97058824,"Joe Jacques",25178,682175
"JT Chargois","- - -",36.1,0.24521073,0.69029851,0.47069943,0.46875,0.88648649,0.77911647,0.50661626,19.96596859,"JT Chargois",13767,608638
"Pete Fairbanks","TBR",45.1,0.25641026,0.60471204,0.4481268,0.575,0.86147186,0.78778135,0.55043228,19.95228628,"Pete Fairbanks",17998,664126
"Brendon Little","TOR",45.2,0.26628895,0.65306122,0.45689655,0.39361702,0.86160714,0.72327044,0.49281609,19.93638171,"Brendon Little",21574,663893
"Kyle Bradish","BAL",39.1,0.24846626,0.58045977,0.41988131,0.49382716,0.84653465,0.74558304,0.51632047,19.92307692,"Kyle Bradish",24586,680694
"David Robertson","TEX",72,0.24784854,0.60252366,0.43292181,0.52777778,0.80628272,0.73003802,0.5218107,19.914037,"David Robertson",8241,502085
"Greg Weissert","BOS",63.1,0.29247312,0.63297872,0.47910593,0.66176471,0.86554622,0.80933063,0.54810496,19.90551181,"Greg Weissert",20375,669711
"Brock Stewart","MIN",15.2,0.26984127,0.71126761,0.50373134,0.55882353,0.78217822,0.72592593,0.52985075,19.88383838,"Brock Stewart",16727,592779
"Tommy Kahnle","NYY",42.2,0.31143552,0.67846608,0.47733333,0.4296875,0.77826087,0.65363128,0.452,19.88339223,"Tommy Kahnle",11384,592454
"Pablo López","MIN",185.1,0.32017229,0.68911265,0.51676727,0.53587444,0.83561644,0.74886437,0.53286385,19.8816568,"Pablo Lopez",17085,641154
"Jhony Brito","SDP",43.2,0.20141343,0.71884058,0.48566879,0.77192982,0.85080645,0.83606557,0.54936306,19.86651584,"Jhony Brito",25386,666745
"Josh Sborz","TEX",16.1,0.32089552,0.66666667,0.5,0.58139535,0.875,0.78417266,0.51798561,19.86538462,"Josh Sborz",18323,622250
"Orlando Ribalta","WSN",3.1,0.26666667,0.78846154,0.54639175,0.91666667,0.65853659,0.71698113,0.53608247,19.85135135,"Orlando Ribalta",26247,687377
"Ty Adcock","NYM",4.1,0.28947368,0.6875,0.51162791,0.81818182,0.87878788,0.86363636,0.55813953,19.84848485,"Ty Adcock",25651,686654
"Hunter Brown","HOU",170,0.26978665,0.65668524,0.46209761,0.6122449,0.84623542,0.77752809,0.49705781,19.84230056,"Hunter Brown",25880,686613
"Chasen Shreve","COL",1,0.16666667,1,0.5,1,1,1,0.4,19.83333333,"Chasen Shreve",10855,592741
"Scott Blewett","MIN",20.1,0.31055901,0.72327044,0.515625,0.6,0.8173913,0.75151515,0.496875,19.83122363,"Scott Blewett",16427,656240
"Jonathan Loáisiga","NYY",4,0.30769231,0.68571429,0.52459016,0.5,0.95833333,0.84375,0.57377049,19.82926829,"Jonathan Loaisiga",19753,642528
"Jose E. Hernandez","PIT",5.1,0.31578947,0.62745098,0.49438202,0.33333333,0.8125,0.68181818,0.57303371,19.828125,"Jose E. Hernandez",22318,669796
"Mark Leiter Jr.","- - -",58,0.33737024,0.62585034,0.46221786,0.38461538,0.8115942,0.63481953,0.43277723,19.82384106,"Mark Leiter Jr.",15551,643410
"Josh Maciejewski","NYY",7,0.36842105,0.74358974,0.52083333,0.52380952,0.86206897,0.72,0.40625,19.8115942,"Josh Maciejewski",21310,656671
"Bowden Francis","TOR",103.2,0.29064748,0.69872538,0.51668806,0.63366337,0.85737977,0.80124224,0.55391528,19.79616725,"Bowden Francis",20548,670102
"Eli Villalobos","MIA",4.1,0.23076923,0.625,0.4084507,0.44444444,0.95,0.79310345,0.45070423,19.79245283,"Eli Villalobos",20408,681871
"Mike Burrows","PIT",3.1,0.28947368,0.73333333,0.48529412,0.72727273,0.95454545,0.87878788,0.44117647,19.79245283,"Mike Burrows",24728,681347
"Caleb Ferguson","- - -",54.1,0.26789838,0.64426877,0.47071353,0.45689655,0.87730061,0.76696833,0.53887114,19.78386167,"Caleb Ferguson",19349,657571
"Tanner Bibee","CLE",173.2,0.27685325,0.70961413,0.50894423,0.61748634,0.80552995,0.75809786,0.53630305,19.77574048,"Tanner Bibee",30134,676440
"Adbert Alzolay","CHC",17.1,0.23493976,0.67484663,0.45288754,0.61538462,0.85454545,0.79194631,0.49544073,19.77380952,"Adbert Alzolay",17859,640470
"Shelby Miller","DET",55.2,0.27525253,0.6784141,0.49058824,0.59633028,0.83766234,0.77458034,0.53411765,19.76688103,"Shelby Miller",10197,571946
"Anthony Veneziano","- - -",13.1,0.27102804,0.74814815,0.53719008,0.5862069,0.79207921,0.74615385,0.55785124,19.76243094,"Anthony Veneziano",27453,685107
"Kyle Gibson","STL",169.2,0.25841924,0.61420932,0.42691751,0.50531915,0.87313433,0.7559322,0.473589,19.75036855,"Kyle Gibson",10123,502043
"Hunter Stratton","PIT",37.2,0.31521739,0.70819672,0.52151463,0.51724138,0.84722222,0.75247525,0.52495697,19.74820144,"Hunter Stratton",23455,676702
"Jhoan Duran","MIN",54.1,0.28,0.66528067,0.49035187,0.49107143,0.775,0.70138889,0.54597049,19.73966309,"Jhoan Duran",21029,661395
"Daniel Palencia","CHC",14.2,0.203125,0.68888889,0.45247148,0.5,0.77419355,0.71428571,0.51330798,19.73333333,"Daniel Palencia",27914,694037
"Joey Lucchesi","NYM",10.1,0.18681319,0.70454545,0.44134078,0.64705882,0.93548387,0.87341772,0.49162011,19.71641791,"Joey Lucchesi",19320,664192
"Blake Treinen","LAD",46.2,0.33241758,0.62198391,0.47896879,0.49586777,0.87068966,0.74220963,0.50610583,19.71062271,"Blake Treinen",12572,595014
"José Cisnero","LAA",15.2,0.22222222,0.70860927,0.45686901,0.58333333,0.8411215,0.77622378,0.48242812,19.70042194,"Jose Cisnero",6399,542585
"Jake Bloss","HOU",11.2,0.33050847,0.70940171,0.51914894,0.53846154,0.89156627,0.77868852,0.49787234,19.69273743,"Jake Bloss",33168,814005
"Abner Uribe","MIL",14.1,0.21374046,0.53543307,0.37209302,0.60714286,0.85294118,0.78125,0.49224806,19.68229167,"Abner Uribe",25327,682842
"Mason Englert","DET",21.2,0.32653061,0.74556213,0.52054795,0.515625,0.84920635,0.73684211,0.4630137,19.68014706,"Mason Englert",22288,669438
"Tyler Gilbert","PHI",8.1,0.29850746,0.80769231,0.57241379,0.75,0.88888889,0.85542169,0.53793103,19.67924528,"Tyler Gilbert",17964,656457
"Matt Festa","- - -",23.2,0.29447853,0.74774775,0.55584416,0.6875,0.79518072,0.77102804,0.57662338,19.67605634,"Matt Festa",19330,670036
"Spencer Turnbull","PHI",54.1,0.23880597,0.61744966,0.42358079,0.53571429,0.85869565,0.76546392,0.48799127,19.67485549,"Spencer Turnbull",16207,605513
"Jordan Leasure","CHW",31.1,0.23247232,0.71972318,0.48392857,0.53968254,0.82692308,0.7601476,0.51607143,19.67067308,"Jordan Leasure",29950,673929
"Seth Halvorsen","COL",12.1,0.24358974,0.68,0.48876404,0.36842105,0.82352941,0.72413793,0.56179775,19.65909091,"Seth Halvorsen",33294,678020
"Michel Otañez","OAK",34,0.28571429,0.65,0.46755408,0.29069767,0.75897436,0.61565836,0.49916805,19.65401786,"Michel Otanez",22533,671305
"J.P. France","HOU",25.1,0.22568093,0.66028708,0.42060086,0.5862069,0.84782609,0.77040816,0.44849785,19.65306122,"J.P. France",21212,641585
"Xzavion Curry","- - -",42.2,0.26490066,0.72700297,0.5086072,0.7125,0.87755102,0.83692308,0.52738654,19.6516129,"Xzavion Curry",25595,675540
"Ryne Stanek","- - -",55.1,0.32121212,0.71161826,0.51381781,0.52830189,0.7696793,0.69322709,0.49334698,19.63797814,"Ryne Stanek",15947,592773
"Logan Gilbert","SEA",208.2,0.31638796,0.68390433,0.50328731,0.44186047,0.82136106,0.70411496,0.50854701,19.63595506,"Logan Gilbert",22250,669302
"Jake Cousins","NYY",38,0.34005764,0.53535354,0.43012422,0.38135593,0.85534591,0.6534296,0.46118012,19.63449692,"Jake Cousins",21620,664776
"Tony Santillan","CIN",30,0.28571429,0.66202091,0.5,0.53225806,0.78947368,0.72619048,0.56944444,19.63157895,"Tony Santillan",19926,663574
"Jared Koenig","MIL",62,0.25526932,0.62711864,0.47099312,0.58715596,0.84864865,0.78914405,0.58013766,19.63017356,"Jared Koenig",27517,657649
"Ryan Yarbrough","- - -",98.2,0.25541126,0.64920828,0.46895641,0.68361582,0.83864916,0.8,0.54227213,19.62926391,"Ryan Yarbrough",16502,642232
"Jonathan Bermúdez","MIA",6.2,0.15254237,0.69354839,0.42975207,0.66666667,0.90697674,0.86538462,0.51239669,19.625,"Jonathan Bermudez",21241,642834
"Shaun Anderson","- - -",16.1,0.23404255,0.68666667,0.51229508,0.63636364,0.96116505,0.904,0.6147541,19.62025316,"Shaun Anderson",19453,641312
"Jacob Barnes","WSN",66,0.29649123,0.69469835,0.49149508,0.5739645,0.86578947,0.77595628,0.48970457,19.61785714,"Jacob Barnes",12323,606930
"Adam Oller","MIA",42.1,0.24860335,0.61363636,0.42957746,0.61797753,0.87962963,0.80327869,0.49577465,19.61702128,"Adam Oller",20132,670124
"José Berríos","TOR",192.1,0.30541872,0.62022773,0.46671242,0.64976959,0.8812095,0.80735294,0.51235415,19.61632846,"Jose Berrios",14168,621244
"Nick Hernandez","HOU",8,0.37681159,0.55714286,0.4676259,0.42307692,0.8974359,0.70769231,0.50359712,19.61320755,"Nick Hernandez",19281,663321
"Yariel Rodríguez","TOR",86.2,0.27260982,0.64697802,0.45406125,0.53554502,0.86836518,0.76539589,0.48468708,19.6108156,"Yariel Rodriguez",33838,684320
"Elvis Peguero","MIL",51.1,0.33991228,0.63538874,0.47285887,0.50967742,0.88607595,0.7372449,0.44993969,19.60402685,"Elvis Peguero",21652,665625
"Jeff Hoffman","PHI",66.1,0.35270541,0.67928287,0.51648352,0.41477273,0.80058651,0.66924565,0.5014985,19.60272109,"Jeff Hoffman",17432,656546
"A.J. Minter","ATL",34.1,0.31300813,0.71014493,0.52298851,0.54545455,0.80612245,0.73260073,0.52873563,19.5974026,"A.J. Minter",18655,621345
