Name,Team,IP,Loc+ FA,Loc+ SI,Loc+ FC,Loc+ FS,Loc+ SL,Loc+ CU,Loc+ CH,Loc+ KC,Loc+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Stephen Kolek","SDP",46.2,111.15161904761904,109.63752321981424,115.54727272727271,,97.72211180124224,,120.52109090909089,,,109.21974874371853,109.58103015075385,117.7152763819096,"Stephen Kolek",21487,663568
"Alex Cobb","CLE",16.1,,117.6173076923077,,114.69660377358491,,,,89.29750000000001,,101.26404958677684,112.57752066115702,117.49636363636363,"Alex Cobb",6562,502171
"Evan Phillips","LAD",54.2,106.50531343283586,102.04795698924733,98.03805970149256,,100.9400566572238,,,,,115.70426229508195,102.72236065573773,116.90107103825135,"Evan Phillips",17734,623465
"Abner Uribe","MIL",14.1,44.42,100.21185628742515,,,101.42651685393257,,,,,113.75232558139537,100.29395348837207,116.78682170542635,"Abner Uribe",25327,682842
"Aroldis Chapman","PIT",61.2,116.99487046632126,118.59848684210527,,119.5505185185185,97.99451505016721,,,,,105.26880212954748,112.58637089618459,116.60894409937887,"Aroldis Chapman",10233,547973
"Tony Santillan","CIN",30,118.20776315789472,,,,106.62555436720145,,127.44800000000001,,,103.79306219640753,113.85573409950601,116.06051609169269,"Tony Santillan",19926,663574
"Steven Okert","MIN",35.1,91.3494520547945,117.43464285714285,,,104.21468760441032,,100.90163265306121,,,113.4265672375357,104.61595527444435,115.88219707563677,"Steven Okert",13580,595345
"Garrett Crochet","CHW",146,102.92602803738318,101.77359999999999,102.75997058823529,,100.47879828326181,,105.05521126760563,,,115.68551088777224,102.79943048576212,115.8363400335008,"Garrett Crochet",27463,676979
"Kevin Kelly","TBR",70.2,90.12608695652175,106.93206299212596,118.3551724137931,,101.27407665505227,,,,,121.68229795520945,106.08792599805258,115.37758519961046,"Kevin Kelly",25679,687330
"Paul Skenes","PIT",133,105.12196642685852,120.67897180762854,,,94.84723032069971,94.07078260869567,107.79736842105264,,,108.49213714285712,110.06643047619048,115.3399695238095,"Paul Skenes",33677,694973
"Steven Cruz","KCR",5.2,99.71176470588235,160.94,88.40714285714286,,94.86666666666666,,,,,119.31879999999998,94.45300000000002,115.2606,"Steven Cruz",23165,674444
"Lucas Erceg","- - -",61.2,97.9980204778157,99.91287128712872,,,108.81401515151514,,115.7704255319149,,,111.37495697145566,104.99027796023913,115.11779000961732,"Lucas Erceg",19360,668674
"Jhoan Duran","MIN",54.1,90.80958217270195,,,114.64346570397115,,85.02385245901638,,,,124.95506678539633,92.74074799643809,114.96336598397151,"Jhoan Duran",21029,661395
"Trevor Megill","MIL",46.1,103.50117647058826,,,,,,,88.51726315789475,,117.34851127819553,99.1035187969925,114.84917293233083,"Trevor Megill",17722,656730
"Justin Sterner","TBR",4,109.24536585365853,,122.51,,-64.11333333333333,,,,,109.8965625,105.264375,114.39125,"Justin Sterner",27694,686993
"Dedniel Núñez","NYM",35,118.07758064516129,102.42,,,90.43801587301587,192.8,118.055,,,110.64208897485493,104.34131528046419,114.1666150870406,"Dedniel Nunez",23055,673380
"Kaleb Ort","HOU",24.2,103.13940886699507,,84.75391304347828,,106.32123076923078,,95.99241379310344,,,114.51999999999998,99.67857534246572,114.05342465753425,"Kaleb Ort",20061,672391
"José Alvarado","PHI",61.2,,100.15120000000003,92.48523584905658,,,86.78666666666668,,,,111.19906488549623,96.8337977099237,113.97958015267172,"Jose Alvarado",17780,621237
"Ryan Thompson","ARI",66.1,110.33940000000001,98.30808306709262,,,102.60848000000004,,,,,117.86314491264132,100.82448098663922,113.89465570400822,"Ryan Thompson",16647,657044
"Caleb Thielbar","MIN",47.1,102.28389610389611,,,,109.93836879432628,107.97449541284408,,,,112.13950169875424,106.1393884484711,113.79746319365806,"Caleb Thielbar",10078,573204
"Kenley Jansen","BOS",54.2,,83.99322033898305,97.57870588235295,,103.28393442622954,,,,,120.06796482412061,97.0238693467337,113.70479899497492,"Kenley Jansen",3096,445276
"Edwin Díaz","NYM",53.2,91.5621052631579,,,,100.00164759725402,,,,,114.59342105263158,95.60605263157893,113.50451754385968,"Edwin Diaz",14710,621242
"Jesus Tinoco","- - -",40.2,98.66853658536586,108.46439999999998,164.56,,106.41440499582535,,87.27833333333332,,,109.46398792559049,106.48598516275791,113.36709647756147,"Jesus Tinoco",16300,622786
"Zack Wheeler","PHI",200,110.21438985736926,103.22576329331045,95.45060070671376,101.29544642857147,108.84865139949112,88.3786119873817,,,,110.06214125918824,104.20097794822621,113.34263342921064,"Zack Wheeler",10310,554430
"Greg Weissert","BOS",63.1,114.35736170212765,108.9538372093023,,,106.52578651685393,,87.06065934065934,,,108.59425781250002,107.58386718750003,113.32042968750008,"Greg Weissert",20375,669711
"Bryan Woo","SEA",121.1,111.30529201430276,117.39527918781724,,,100.49471698113206,,102.55814814814813,,,107.00321074138932,109.88493870402802,113.28187974314076,"Bryan Woo",30279,693433
"Anthony Bender","MIA",53,93.745641025641,98.06603248259863,,,102.7169642857143,,87.30756756756757,,,117.48951295336784,99.84555440414503,113.26014507772017,"Anthony Bender",19742,669622
"Joe Ryan","MIN",135,114.1175882352941,113.77333333333331,,100.34920430107528,111.39114285714282,,,,,105.00798287345388,110.37780209324455,113.25613701236914,"Joe Ryan",21390,657746
"Dylan Cease","SDP",189.1,102.23061959654179,,80.98947368421054,,104.53480692410118,,102.39928571428572,106.58932270916337,,109.77129559748421,103.53666666666666,113.06290566037735,"Dylan Cease",18525,656302
"Collin Snider","SEA",41.2,99.21100719424462,100.52058823529411,108.08418181818185,,113.17133858267717,,,,,113.74397037037038,106.0939555555556,112.97208888888885,"Collin Snider",23307,676092
"Jose A. Ferrer","WSN",32,92.7559493670886,105.86414285714287,,,50.940769230769234,,95.75714285714287,,,118.56122362869206,98.28544303797466,112.84776371308018,"Jose A. Ferrer",24017,678606
"Grayson Rodriguez","BAL",116.2,105.94151029748284,141.54272727272726,,,111.47540540540538,108.18558620689655,97.24769620253164,,,107.68981549815494,105.60374275171324,112.77544544016868,"Grayson Rodriguez",24492,680570
"Brendon Little","TOR",45.2,,91.91037783375313,105.75820512820512,,,,,88.84552036199095,,116.77740259740258,92.49818181818182,112.6503896103896,"Brendon Little",21574,663893
"Jordan Romano","TOR",13.2,88.58368932038834,,,,119.07243243243242,,,,,103.06666666666665,104.53793427230048,112.56441314553992,"Jordan Romano",16122,605447
"Spencer Schwellenbach","ATL",123.2,102.91555555555554,101.46496124031009,110.7130599369085,109.16157024793388,107.65320954907159,109.0018909090909,,,,107.04770212765953,106.78605319148939,112.52041489361697,"Spencer Schwellenbach",31846,680885
"Michael Kopech","- - -",67.2,86.62701559020041,,97.29083333333331,,75.38128000000002,,,,,127.33876906504217,86.0054887358028,112.45157809748477,"Michael Kopech",17282,656629
"Logan Webb","SFG",204.2,101.36282352941174,99.23890368050118,105.70738095238093,,117.0841531664212,,102.6490909090909,,,108.93711062362902,104.25727984957699,112.37064243183957,"Logan Webb",17995,657277
"Zack Kelly","BOS",56.2,82.29482957060648,,104.15215311004785,,104.05294187260702,,113.45620000000001,,,114.77284143033538,99.37618891296687,112.06420735003147,"Zack Kelly",20349,677161
"Ben Joyce","LAA",34.2,80.96040485829958,95.94617801047121,,,72.03219512195122,,83.4742857142857,,,127.9202382255083,85.30470018484287,112.05086025878003,"Ben Joyce",31461,690829
"George Kirby","SEA",191,109.1969612711023,114.06445078459343,95.57090909090908,92.13132450331126,116.51820512820511,,,104.42082304526748,,104.14894967916247,109.90483620398507,112.03644714623435,"George Kirby",25436,669923
"Tarik Skubal","DET",192,103.63702760084928,99.84206185567012,,,96.40061757719715,,97.71462337662336,101.67649999999998,,112.19324152542372,100.0975564971752,112.02959745762716,"Tarik Skubal",22267,669373
"Tyler Glasnow","LAD",134,102.63602209944752,93.88159999999998,,,107.62467625899282,86.46716577540107,,,,107.53906514172053,100.35201392342115,111.73309796121332,"Tyler Glasnow",14374,607192
"Tyler Zuber","TBR",3.1,99.83625,,94.99125,,96.87407407407407,,,,,114.4824,97.73626666666665,111.71866666666669,"Tyler Zuber",20379,676604
"Robert Suarez","SDP",65,98.87920341394022,96.60326530612244,91.47000000000001,,,,84.22341463414632,,,116.13734693877554,97.0009183673469,111.37367346938774,"Robert Suarez",30115,663158
"Matt Strahm","PHI",62.2,106.08843691148778,96.56727272727275,92.12620689655172,,97.3552380952381,,,,,115.10006066734073,101.07629929221427,111.29842264914052,"Matt Strahm",13799,621381
"Blake Snell","SFG",104,99.13866017052375,,,,82.05073446327684,107.22255965292841,118.21710610932475,,,105.40034032898473,102.86879183210438,111.28287010777085,"Blake Snell",13543,605483
"Aaron Nola","PHI",199.1,93.25134160090188,105.89469325153375,95.69108843537414,,,,97.6857980456026,107.92308865586273,,111.60371815036174,101.2371689210444,111.18878892733561,"Aaron Nola",16149,605400
"Luis García","- - -",59,96.96768278529981,107.63222929936309,42.495999999999995,114.30790419161677,97.70578947368422,,,,,105.26506200983361,105.09863994935566,111.04922370445205,"Luis Garcia",6984,472610
"Hunter Bigge","- - -",17.1,107.21661016949153,,,,102.30670533001935,120.97561224489796,,,,103.84954074074072,106.56849629629629,111.0195398148148,"Hunter Bigge",26259,685801
"Mitch White","- - -",23.2,102.308375,101.57403508771928,,,123.11947857142856,124.00006773399015,,,,95.37424133461417,115.85660592562375,111.01812634882619,"Mitch White",19225,669952
"Alex Speas","HOU",2,83.96000000000001,,55.36,,99.0448,,,,,119.99384615384616,89.22974358974359,110.9574358974359,"Alex Speas",21859,666208
"Andrew Kittredge","STL",70.2,133.0706976744186,103.11398963730568,49.24,,115.0988560157791,,,,,99.46218536585361,112.47732682926824,110.90885853658541,"Andrew Kittredge",12828,552640
"Logan Gilbert","SEA",208.2,101.98797441364606,86.55288888888889,107.66436137071652,94.64113022113023,132.2408032955715,114.80983240223463,,,,96.24569078947366,112.57998026315795,110.85804605263158,"Logan Gilbert",22250,669302
"Blake Treinen","LAD",46.2,113.13780487804877,116.24912698412699,112.07663865546216,,100.2016961130742,,,,,104.83355102040807,108.99205442176863,110.77425850340137,"Blake Treinen",12572,595014
"Cristopher Sánchez","PHI",181.2,,103.03613293051359,78.38,,111.16649572649571,,99.6572745490982,,,106.63715619389586,103.19092280071813,110.74886175942547,"Cristopher Sanchez",20778,650911
"Justin Slaten","BOS",55.1,90.50270042194094,,107.62418300653594,,101.5234,99.63558823529411,,,,108.06471604938278,100.36646913580243,110.72822222222224,"Justin Slaten",25648,686580
"Spencer Bivens","SFG",48.2,89.09191489361703,102.82720670391062,126.17447368421051,,104.75916105890374,,108.97749999999999,,,103.78739743836671,105.538561248074,110.64372837217515,"Spencer Bivens",30226,702352
"Trent Thornton","SEA",72.1,112.01543859649121,90.980380952381,74.89200000000001,,107.99010169491527,99.74814814814816,113.07785714285716,,,108.48015873015869,105.42760141093473,110.40888888888882,"Trent Thornton",17948,663423
"Seranthony Domínguez","- - -",58.2,90.16958139534883,108.79418367346939,,,89.16561511950015,,60.731666666666676,,,117.96256639315952,92.53140354674971,110.40049817183242,"Seranthony Dominguez",19249,622554
"Framber Valdez","HOU",176.1,84.60333333333332,107.88047098402019,,,87.38468468468469,93.98845869297163,97.75057268722468,,,107.29225980015373,100.5937740199846,110.37486548808606,"Framber Valdez",17295,664285
"Yusei Kikuchi","- - -",175.2,105.58764192139736,,,,110.63677383154918,113.3117022563371,89.0825925925926,,,103.91337339323516,106.31497119784622,110.27727834192369,"Yusei Kikuchi",20633,579328
"Aaron Ashby","MIL",28.1,114.43999999999998,104.30854545454544,,,90.51636363636362,106.67204301075269,112.87958762886598,,,108.65441737953697,104.70125996810206,110.1961838480499,"Aaron Ashby",23550,676879
"Chris Roycroft","STL",34.1,100.92911917098444,115.6187050359712,,,94.74591999999998,,,,,109.04529247910864,104.3640111420613,110.18818941504172,"Chris Roycroft",31261,688297
"Tim Hill","- - -",67,98.262265625,98.35025185185185,,,88.79618010167029,,,,,116.37541858125478,98.02719160240527,110.17885675349427,"Tim Hill",16814,657612
"Jared Jones","PIT",121.2,102.90830148619955,,,,107.24386806596702,100.97325842696628,112.70666666666669,,,103.78157949790793,104.89171548117157,110.13030334728036,"Jared Jones",27863,683003
"Jeff Hoffman","PHI",66.1,109.26153452685426,102.6092682926829,,90.61583333333336,96.62619909502264,,,,,114.90598726114649,98.70647861692444,110.06050955414015,"Jeff Hoffman",17432,656546
"Jorge Alcala","MIN",58.1,97.00315533980582,101.22485714285715,,,106.0364804469274,,109.02404494382021,,,106.69135775862065,101.6940517241379,110.03403017241381,"Jorge Alcala",19459,660896
"Hunter Gaddis","CLE",74.2,111.59844660194175,,,,117.61285714285718,,86.96077348066298,,,99.11908239700377,110.07629213483152,109.94529962546818,"Hunter Gaddis",25636,683769
"José Soriano","LAA",113,87.29181102362206,105.72114143920598,,94.50468085106382,95.09625000000001,,,109.36467120181409,,106.59938106490833,102.44792048694273,109.91023262972834,"Jose Soriano",22100,667755
"Chris Sale","ATL",177.2,108.0329135338346,109.35613861386136,,,113.81964726631394,,111.21178743961353,,,104.22758179231865,110.8340967283073,109.77763157894742,"Chris Sale",10603,519242
"Sean Hjelle","SFG",80.2,170.74,106.58640601503761,85.20031249999998,,,,,108.62509615384616,,106.7477268942548,105.29976686094922,109.71127393838468,"Sean Hjelle",21481,663546
"Cole Ragans","KCR",186.1,100.58845740598619,,97.5873087818697,,102.11040201005022,,92.31716216216218,108.27114551083592,,109.8906366559486,99.33703536977501,109.70629581993572,"Cole Ragans",21846,666142
"Michael McGreevy","STL",23,117.65540983606559,117.2537614678899,115.48588235294116,,121.18559322033899,100.20526315789473,128.45793103448275,,,90.93254228870002,118.23759489221736,109.66874692811207,"Michael McGreevy",29869,700241
"Kris Bubic","KCR",30.1,114.13265700483092,108.65230769230769,77.75999999999999,,118.19737313432839,,114.58935064935066,,,94.98521327014217,116.1375987361769,109.60205371248028,"Kris Bubic",21455,663460
"Ryan Walker","SFG",80,-30.613333333333333,107.14684603886396,,,104.93999014070043,,,,,111.32352110040821,105.21865519380162,109.54935714261234,"Ryan Walker",20423,676254
"Zach Pop","TOR",48.1,,101.80731617647061,101.89760869565217,,85.45271028037382,,,,,110.76253711201076,99.39838056680159,109.47168690958169,"Zach Pop",20185,647315
"Raisel Iglesias","ATL",69.1,106.60303030303031,91.17304812834223,,,75.08487179487179,,119.70315789473685,,,107.48685032139576,103.2416896235078,109.40086317722682,"Raisel Iglesias",17130,628452
"Sam Hentges","CLE",23.2,107.68481481481484,96.67250000000001,,,120.60719999999999,118.76107142857143,,,,100.19342857142853,111.67794285714284,109.39959999999998,"Sam Hentges",18548,656529
"Daniel Robert","TEX",5.2,103.87914893617021,60.966666666666676,,,100.19245283018867,,,,,112.67308411214955,99.3085981308411,109.36504672897198,"Daniel Robert",21229,642016
"Keegan Akin","BAL",78.2,99.57306474820142,,,,100.39995133819949,,103.96089552238807,,,111.18338461538458,100.40364372469634,109.31023481781386,"Keegan Akin",19362,669211
"Tyson Miller","- - -",62,104.67697516930023,115.44687499999998,,,105.7049095914979,110.90933333333331,99.33523809523807,,,104.09277569246879,105.6395836738312,109.24577518553095,"Tyson Miller",19976,668338
"Grant Anderson","TEX",26.2,101.51744360902254,107.61517241379309,,,109.79234693877551,,92.98277777777778,,,105.56993762993764,105.72112266112268,109.20511434511434,"Grant Anderson",20546,681982
"David Robertson","TEX",72,,98.76470588235293,100.20505208333333,,96.37650000000001,,90.15047619047617,89.92030864197531,,111.79049586776854,97.00325619834707,109.18715702479338,"David Robertson",8241,502085
"Andrew Nardi","MIA",49.2,103.35078039927402,,,,104.33953757225434,,146.55142857142854,,,106.45112831858401,104.06373893805309,109.07225663716817,"Andrew Nardi",25942,677053
"Chris Martin","BOS",44.1,106.03049019607843,103.21870967741935,116.29277591973246,104.22767441860464,103.02666666666666,,,,,104.29587786259538,110.03752671755728,109.06418320610696,"Chris Martin",11847,455119
"Tyler Ferguson","OAK",51.1,104.42784810126584,87.78469273743018,89.43766990291263,,106.01360000000001,,85.40599999999999,,,113.52709046454768,98.8210024449878,109.05447432762836,"Tyler Ferguson",19481,621053
"Hunter Harvey","- - -",50.2,105.85473498233215,,,110.2228571428572,81.26428571428572,103.43785714285713,,,,105.58190877151334,105.23717394069413,108.94194198302398,"Hunter Harvey",15507,640451
"Anthony Banda","LAD",49.2,103.81661764705883,106.11743315508023,,,95.1055707762557,,113.86062500000003,,,105.94147181639377,103.0936878328583,108.93587793940799,"Anthony Banda",14706,607455
"Jhony Brito","SDP",43.2,103.19988023952094,109.69935897435899,,,78.7874074074074,,108.4049074074074,97.4557142857143,,103.56187004754358,102.93264659270999,108.91293185419971,"Jhony Brito",25386,666745
"Kyle Leahy","STL",48.2,106.49142857142857,,,,114.44078853046595,99.73272727272729,110.02875,,,93.41965467625897,109.58046043165467,108.74687769784177,"Kyle Leahy",24763,681517
"Clayton Beeter","NYY",3.2,103.5794117647059,,,,115.87882352941176,,,,,104.55019607843138,107.67921568627452,108.66627450980393,"Clayton Beeter",27494,690925
"Alex Vesia","LAD",66.1,93.87778409090907,,,,100.6758620689655,,97.86491228070177,,,114.0763636363637,96.58207272727276,108.66379999999994,"Alex Vesia",25007,681911
"Josh Winckowski","BOS",76,110.19587301587302,103.34374100719424,103.0070642201835,,96.63466666666669,,100.04817610062894,,,104.71585200920849,102.46401901106876,108.61279594824322,"Josh Winckowski",22387,670174
"Nick Pivetta","BOS",145.2,109.53948320413437,,92.42816901408449,,104.14680158239268,109.84714652956296,,,,102.781132217906,106.99990991257758,108.60930283601922,"Nick Pivetta",15454,601713
"Sean Guenther","DET",21,113.465,114.60282608695653,,115.69605263157894,113.45044776119403,,,,,93.66065843621398,114.58954732510291,108.5190946502058,"Sean Guenther",20045,674944
"Hunter Greene","CIN",150.1,101.8655649717514,,,91.15897196261682,88.43089467723671,99.41166666666663,,,,113.13361535448493,96.31962397179787,108.47872307089696,"Hunter Greene",22182,668881
"Brandon Pfaadt","ARI",181.2,111.37414790996783,102.4297096774194,,103.62,109.14247043363999,99.33510204081631,104.14632587859424,,,102.97356527977044,107.2825466284075,108.45778335724529,"Brandon Pfaadt",27782,694297
"Matt Bowman","- - -",30.2,119.21999999999998,109.46974093264251,80.29673469387755,107.83466666666668,92.21063268442623,,,,,106.2689645565702,99.17866493076103,108.43290421260596,"Matt Bowman",13528,621199
"Bryce Miller","SEA",180.1,104.22879518072288,106.7156170212766,76.98730158730157,102.44899786780384,96.29574837310193,,,115.0250819672131,,105.39031341107867,102.87217201166179,108.39497813411086,"Bryce Miller",29837,682243
"Camilo Doval","SFG",59,,90.70445859872612,100.69927835051546,,86.19929824561402,,,,,111.39820305480684,91.75944294699003,108.28524707996405,"Camilo Doval",21992,666808
"José Ruiz","PHI",51,109.14070484581501,101.1092385786802,,,75.37272727272727,107.20808139534884,89.5,,,105.00337320574162,105.02985645933012,108.27418660287087,"Jose Ruiz",14552,614179
"Gregory Santos","SEA",7.1,16.956666666666663,100.27459459459459,,,109.17575757575759,,141.12,,,106.73118644067797,101.09322033898304,108.25440677966102,"Gregory Santos",21894,666619
"Cade Smith","CLE",75.1,111.3028535980148,,,93.90323651452289,93.56016806722687,,,,,104.04350515463916,105.86637457044661,108.14058419243985,"Cade Smith",27867,671922
"Ryan Pepiot","TBR",130,93.33275735294117,,102.11656249999999,,104.04704000000001,65.61931034482758,107.87218253968256,,,109.68328052190121,98.33146318732523,108.06315936626282,"Ryan Pepiot",26221,686752
"Pete Fairbanks","TBR",45.1,93.3871270718232,,,,91.97748387096775,,126.75333333333334,,,115.67711815561957,93.79536023054756,107.94429394812677,"Pete Fairbanks",17998,664126
"Ranger Suárez","PHI",150.2,113.75124183006537,120.21762483130904,101.30764912280704,,174.18,110.41442827442829,97.12874999999998,,,97.4348100725565,110.97094323516855,107.88209133589415,"Ranger Suarez",17277,624133
"John King","STL",60,123.34923076923079,106.1361111111111,,,110.25689320388352,,106.02898305084744,,,102.23775700934574,106.87621495327102,107.70577102803738,"John King",22051,667463
"Paul Sewald","ARI",39.2,83.16744680851063,,,,106.56811244979917,,79.85,,,117.023821656051,92.42493630573247,107.67216560509553,"Paul Sewald",13892,623149
"Angel Zerpa","KCR",53.2,97.61671794871792,100.5113526570048,,,96.75951219512196,-47.60666666666666,82.43448979591837,,,111.07156677181915,96.41301787592013,107.61106203995799,"Angel Zerpa",22717,672582
"Kodai Senga","NYM",5.1,86.18,,85.48,,110.39142857142858,173.36,,,125.38,107.05123287671233,102.46849315068494,107.54739726027398,"Kodai Senga",31838,673540
"Gus Varland","- - -",26.1,108.90230452674898,93.776,,,107.61482758620691,,75.77826086956522,,,99.33025769093815,108.00085301542374,107.47295151661402,"Gus Varland",24737,681402
"Anthony Veneziano","- - -",13.1,101.48175438596489,,,,117.24584070796459,,79.06133333333334,,,104.13876033057853,107.2280165289256,107.41206611570246,"Anthony Veneziano",27453,685107
"Tanner Houck","BOS",178.2,,105.54164971751412,89.188,108.56468335787925,103.18419469026549,,,,,103.97354838709674,105.08587243401757,107.34314516129034,"Tanner Houck",19879,656557
"Vinny Nittoli","- - -",12,,69.65333333333334,104.56388349514563,,104.93698113207547,81.89866666666667,70.325,,,107.3814606741573,101.40719101123595,107.3067415730337,"Vinny Nittoli",16754,657697
"Erik Sabrowski","CLE",12.2,101.3880701754386,,,,109.25454545454545,108.75372549019608,,,,104.31646464646462,104.59636363636362,107.29333333333334,"Erik Sabrowski",24978,681870
"Kevin Ginkel","ARI",70,114.41361563517911,114.0271304347826,,,106.61015384615385,,,,,94.93951137320973,112.10220724515588,107.1658803706824,"Kevin Ginkel",19876,656464
"Sonny Gray","STL",166.1,112.04552188552188,109.39511312217195,110.3421266968326,,99.84560000000002,94.44395348837209,99.70792452830189,,,97.323784876668,105.54772341285889,107.14019409623941,"Sonny Gray",12768,543243
"Spencer Strider","ATL",9,108.43296703296704,,,,103.37793103448276,77.43999999999998,90.84,,,107.35797752808989,102.33865168539324,107.13067415730336,"Spencer Strider",27498,675911
"Austin Pruitt","TEX",4.1,113.32857142857144,102.77333333333333,,,96.30592592592593,113.1125,124.27600000000002,,,87.80759493670887,107.59215189873416,106.9782278481013,"Austin Pruitt",15290,643493
"Trey Wingenter","- - -",8.1,99.93393258426966,,,115.17999999999999,97.94611474219316,,,,,105.92370311252994,99.85029435237783,106.97733815313833,"Trey Wingenter",17793,622259
"Gerrit Cole","NYY",95,95.81551480959097,151.82666666666668,100.69952000000002,,105.80999999999999,,88.2750819672131,113.08696864111499,,106.90644908616187,100.41877284595297,106.93317232375978,"Gerrit Cole",13125,543037
"Nate Pearson","- - -",66.1,94.01016326530613,105.31888888888888,,196.22,102.21262685582316,65.36926829268292,,,,112.84400377714827,94.3760717658168,106.91101038715767,"Nate Pearson",20160,663878
