Name,Team,IP,Pit+ FA,Pit+ SI,Pit+ FC,Pit+ FS,Pit+ SL,Pit+ CU,Pit+ CH,Pit+ KC,Pit+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"A.J. Puk","- - -",227,109.53140456182471,104.92259005642089,,98.43411764705883,124.18616164556119,117.31666666666668,82.50979591836735,,,111.10245182775061,105.96762135352633,114.44167862744652,"A.J. Puk",19343,640462
"John Means","BAL",401,104.84303561643834,,,,119.06822313913187,-62.53485714285715,130.66556390977445,109.94805343511452,,108.64971353325507,108.03044847532354,114.25762065874302,"John Means",16269,607644
"Drew Pomeranz","- - -",908,117.03576569037656,,,,,,,104.60754189944134,,109.11762677657413,104.71626191257766,114.16578011209589,"Drew Pomeranz",11426,519141
"Keone Kela","- - -",227.1,111.56676691729322,,,,,116.70392591290077,148,,,99.40261724570878,119.25800902051593,114.1449099613779,"Keone Kela",14696,605309
"Mason Miller","- - -",160,116.12105969148224,,86.42604166666666,35.99999999999999,115.03018322762509,,77.4072463768116,,,122.85004591735907,91.17492771903294,114.0129926608116,"Mason Miller",31757,695243
"Julio Urías","LAD",717,108.97324242424243,47.36333333333332,106.0981286549708,,109.71749999999999,126.45850183961306,105.80145508537491,,,111.94969748180978,105.17515447650442,113.92650320530917,"Julio Urias",14765,628711
"Andrew Kittredge","- - -",338.1,117.63790884718499,111.43442622950819,64.86,72.09428571428572,115.70427064786628,,120.708,,,103.94601138128643,110.36185883148329,113.91889977149727,"Andrew Kittredge",12828,552640
"Robert Suarez","SDP",210,116.88900106269922,114.29767918088737,113.27792207792207,,85.05769230769229,115.22363636363634,104.45716738197427,,,113.58953185388002,101.18684634542316,113.67058311700595,"Robert Suarez",30115,663158
"Brandon Woodruff","MIL",745,119.86812907431549,109.88200821542674,109.03298013245033,,107.39696240011946,112.4769934245256,110.35460658082975,,,108.14433496367671,107.79622753637078,113.63148883226586,"Brandon Woodruff",16162,605540
"Abner Uribe","MIL",120.1,90.71178082191783,107.29023255813954,,,123.6879963183234,,,,,116.52971577219132,98.33540089696297,113.54145376234032,"Abner Uribe",25327,682842
"Kevin Kelly","TBR",177.1,77.35928571428572,122.96306663167408,86.8785294117647,,108.72405244338499,,,,,118.79269233736395,104.28979298910379,113.44794615266446,"Kevin Kelly",25679,687330
"Griffin Jax","- - -",356.2,96.02942384483742,130.19194189908367,112.08763157894737,,123.30090956112875,85.59567375886525,121.24826291079815,,,104.32808742399797,109.68222318697607,113.42849995147391,"Griffin Jax",20253,643377
"Ben Casparius","LAD",86,92.73960869565215,97.808,118.05110320284697,,129.26348337595536,103.5406,,,,114.50634809507856,102.79427164369214,113.24860820136078,"Ben Casparius",30085,676508
"A.J. Minter","- - -",359.2,111.75663865546221,,119.92641959798996,,,,101.59351065250786,,,117.5154932436307,98.50353118984695,113.23591729015159,"A.J. Minter",18655,621345
"Trevor Rosenthal","- - -",364,109.73548638132296,96.25571428571428,,,128.05461538461537,,106.27874999999999,,,117.24807041361211,97.78916146257579,112.93355371526837,"Trevor Rosenthal",10745,572096
"Tanner Scott","- - -",425.2,103.51511218501898,49.89513513513513,,,122.82276307026837,,51.1,,,118.88274432068131,93.72803217376465,112.92703139983507,"Tanner Scott",17586,656945
"Sandy Alcantara","- - -",1075.1,100.03778012684991,120.78113173652694,,,117.63786035969444,106.50750029580631,113.69724315619968,,,109.7241106696753,103.61146987069954,112.83510902841955,"Sandy Alcantara",18684,645261
"Ben Rowen","- - -",23,65.16400000000002,83.62923076923077,,,140.97274509803924,,,,,102.47757575757576,118.65353535353537,112.70353535353534,"Ben Rowen",10983,594985
"Garrett Crochet","- - -",424.1,105.1909241126071,117.64080291970801,125.809087403599,,123.47985417475367,,84.38891058290888,,,114.34225128021261,100.49312783100831,112.65998239706417,"Garrett Crochet",27463,676979
"Caleb Thielbar","- - -",378,106.86183370786517,,,,119.21276574673247,116.73189302022753,69.94923076923077,,,113.93542907305724,102.584851513082,112.63387729978687,"Caleb Thielbar",10078,573204
"Nolan McLean","NYM",48,88.60363636363637,122.91786407766989,109.05619047619048,,124.90894736842104,109.77213675213676,92.776875,,,117.02292286874157,95.39242219215156,112.62936400541273,"Nolan McLean",33703,690997
"Chris Martin","- - -",389,101.83677142857141,119.14883222073877,118.07351882160395,107.20081545064379,119.16635138073492,109.56933947772657,,,,107.77081704477757,110.65665862750342,112.57061975247842,"Chris Martin",11847,455119
"Brandon Dickson","STL",16.2,73.72,81.87454545454545,,,158.73714285714286,,150.3,,,88.68857142857142,122.99942857142855,112.4777142857143,"Brandon Dickson",6979,505447
"Cody Laweryson","MIN",7.2,108.8741379310345,,105.19800000000001,,,,126.568,,,95.3345054945055,125.51802197802198,112.43999999999998,"Cody Laweryson",26429,689520
"Mason Montgomery","TBR",55.2,110.17008771929827,,,,116.27539220881785,,,,,124.38275880066374,89.01439993845113,112.38363744974768,"Mason Montgomery",29770,682254
"Tim Hill","- - -",389.1,101.772762991128,122.80656453466105,79.63349397590362,,90.91600973652699,,11.040000000000006,,,117.36630582280988,98.81023457258966,112.36911564154128,"Tim Hill",16814,657612
"Grayson Rodriguez","BAL",238.2,109.00818988002088,157.38272727272727,99.78825688073397,,116.90471845943347,99.09104839554192,124.21094688221709,,,110.45405547873759,103.1327298906104,112.31790673600426,"Grayson Rodriguez",24492,680570
"Andrés Muñoz","- - -",259.1,102.20762121212118,98.90380753138074,,,122.07130511798823,,68.29363636363635,,,123.97805559728172,91.45707172138701,112.27986699797835,"Andres Munoz",20373,662253
"Carlos Vargas","- - -",81.2,81.16422535211268,118.65729957805905,102.7832142857143,,116.99863414634143,,71.83454545454543,,,115.11264433556718,98.1831825273368,112.24710456875269,"Carlos Vargas",22915,672841
"Nick Raquet","STL",2,93.78000000000002,145.1275,,,115.10588235294118,,25.826666666666668,,,100.28516129032258,110.04258064516128,112.14967741935483,"Nick Raquet",20333,675919
"Jhony Brito","- - -",134,76.42653562653562,125.67666666666669,,,101.43637068030374,,127.17110062893083,108.14848484848486,,104.10074753297366,107.16165702563768,112.13743987212376,"Jhony Brito",25386,666745
"Luis García","- - -",583.1,80.03377720480755,118.71608475356979,45.239999999999995,112.61973013493254,107.07647908538443,,,,,111.59292286560381,101.28865534609518,111.76281274565851,"Luis Garcia",6984,472610
"Caleb Baragar","SFG",45.1,118.602,34.10000000000001,,,72.49273692427792,120.45795918367347,96.16,,,112.97972471166686,99.7874096569321,111.69304978427013,"Caleb Baragar",19231,670056
"Yennier Cano","- - -",208.2,76.74037593984961,122.4387241582989,90.33357142857143,99.04563380281691,106.25776910103448,,111.85706874189364,,,107.5584099259583,104.69719839641292,111.61729698949706,"Yennier Cano",25911,666974
"Shohei Ohtani","- - -",528.2,98.35830224590788,102.39920577617329,108.40736596736596,106.97845794392525,131.81267184272895,97.01577464410423,,,,117.25098570677179,93.40391261261057,111.58632193135249,"Shohei Ohtani",19755,660271
"Clay Holmes","- - -",503,68.94255033557047,112.81817856229218,75.5284716157205,,117.784457266727,90.44524657161021,111.09120370370371,,,113.13637092500927,99.4032575390038,111.47858616918715,"Clay Holmes",13649,605280
"Cade Smith","CLE",149,109.56269442743417,,,117.42284552845533,110.50812500000004,,,,,106.06016401566492,106.41280242061582,111.3644206304818,"Cade Smith",27867,671922
"Tarik Skubal","DET",766.2,106.28035011990409,114.02185219831617,62.04714285714285,78.12903225806451,114.3568701280485,90.75721518987343,121.44679245283017,87.91700182815354,,109.34448744370953,103.17964283489377,111.35326385370811,"Tarik Skubal",22267,669373
"Aaron Ashby","MIL",234,63.32745762711864,107.498576010263,,,115.23932629450998,118.75639359078707,116.13417475728156,,,114.13865003760894,101.13069551214144,111.3096309219475,"Aaron Ashby",23550,676879
"Aaron Nola","PHI",1715.2,107.83945287454586,106.19330188679245,98.26844847112118,,,,96.79327797202797,128.23252047315742,,110.3600082069845,103.00360466273543,111.30549322330005,"Aaron Nola",16149,605400
"Camilo Doval","- - -",286.2,24.599999999999998,102.08264683436555,102.10416062465143,,122.24224728424014,,,,,114.05426008907443,95.74061313052536,111.30535954103745,"Camilo Doval",21992,666808
"Raisel Iglesias","- - -",736,103.91854022988507,101.0986374133949,,,117.1301114787415,,116.18386601535242,,,106.25310009085518,106.97360568606663,111.26762169397662,"Raisel Iglesias",17130,628452
"Craig Kimbrel","- - -",821.2,112.33385878489327,,,,110.35833333333335,,32.07764705882352,108.93728426142877,,114.45325164546428,98.27436644330946,111.1788269709481,"Craig Kimbrel",6655,518886
"Tyler Glasnow","- - -",754,113.88453504607652,102.03268993839835,,,108.62187224637671,110.57919463087251,99.92163934426229,,,108.66145476952781,97.86128573997163,110.95329835116709,"Tyler Glasnow",14374,607192
"Justin Martinez","ARI",98,84.22638036809816,117.2264162754304,,111.51326478149102,122.80933647058826,,,,,117.60203885151031,90.11721523108481,110.756305093987,"Justin Martinez",24453,679885
"Jason Foley","DET",199.2,84.97122994652406,118.36119729307654,,,106.35000000000002,,85.86121823442022,,,107.63365383505543,104.66000231764234,110.74729120336566,"Jason Foley",19531,671345
"Joel Kuhnel","- - -",93.2,105.13795148247978,109.45537604456821,,,114.12792002033379,89.89333333333333,95.28826530612243,,,100.2352515137167,110.30574777887593,110.64120531525164,"Joel Kuhnel",19995,669270
"Garrett Whitlock","BOS",313.2,112.50623188405795,114.77411901983662,82.26085714285713,,102.4525259371474,,112.21002744739248,,,105.39268161026226,107.46051374552117,110.62122327905644,"Garrett Whitlock",20191,676477
"Sean Doolittle","- - -",450.2,115.24491764705881,,,72.43166666666666,95.08064,99.15599999999999,,,,113.17587643832863,100.36469218025982,110.59445999062542,"Sean Doolittle",1581,448281
"Will Harris","- - -",420,139.81714285714287,,112.77780160857908,,,100.65192307692305,,,,93.32789256198349,112.49719008264461,110.56330578512397,"Will Harris",3192,501789
"George Kirby","SEA",637.2,105.7246610400218,111.32016030174447,118.3239097744361,104.6764839319471,118.4977864067568,,103.79477272727273,112.58304189435336,,101.09537619256128,111.70990815233833,110.45311294663581,"George Kirby",25436,669923
"Randy Rodríguez","SFG",103,110.95324074074075,89.63624999999999,,,114.16963917595727,,68.80816326530613,,,114.83575438474145,94.24918797076833,110.33066936895631,"Randy Rodriguez",23974,678495
"Cy Sneed","HOU",38.2,,,110.83316239316238,,123.4587234042553,97.0168,107.728,,,111.03059880239523,107.13784431137726,110.2488622754491,"Cy Sneed",16106,605482
"Jordan Romano","- - -",272.1,102.95067873303165,93.52533333333334,,,117.06847072310717,,,,,111.92363871937552,97.38749092665374,110.22195581016528,"Jordan Romano",16122,605447
"Víctor Arano","- - -",116.2,102.37030303030305,106.98523809523809,,,115.88984126984123,,,,,98.88127786032692,109.3983060921248,110.18407132243686,"Victor Arano",15915,644364
"Cristopher Sánchez","PHI",535.2,,109.49474146845914,67.86,,112.92710326792685,,109.84479532163742,,,109.05071572953005,99.87343954758835,110.16666918805888,"Cristopher Sanchez",20778,650911
"Alex Vesia","- - -",274.1,112.25966469428006,,,,108.43619259839531,,94.72629213483145,,,114.4739166931633,97.33770429419906,110.1318384396393,"Alex Vesia",25007,681911
"Jared Jones","PIT",121.2,107.02163481953293,,,,116.90110944527736,95.69269662921347,117.93111111111111,,,103.78157949790793,104.89171548117157,110.13030334728036,"Jared Jones",27863,683003
"Jose A. Ferrer","WSN",142.1,101.65909090909093,119.84596646072376,,,98.00365354330711,,95.28834990059644,,,111.474265128135,101.27640891408913,110.1243711289724,"Jose A. Ferrer",24017,678606
"Justin Slaten","BOS",89.1,107.27635491606713,,114.94933054393303,,110.39540856031127,102.55835727492533,,,,106.62262808240624,100.8872522021867,110.07536953203099,"Justin Slaten",25648,686580
"Blake Snell","- - -",1158,100.43852056688557,,,,115.74870440166815,122.78857320428024,120.49188895594449,,,102.64501668340125,103.75289297872588,110.06506363263804,"Blake Snell",13543,605483
"Logan Webb","SFG",1062.1,73.65535593220339,114.1903127299485,92.12209026128266,,108.92249293401518,,116.49606160164272,,,108.15238575862048,102.53561612073237,109.98701494102693,"Logan Webb",17995,657277
"Sam Coonrod","- - -",104,110.18018292682926,108.64952218430035,96.1886567164179,,122.06665375462718,22.970000000000006,104.5853164556962,,,115.32723205123703,96.05458820948877,109.95072031285706,"Sam Coonrod",17264,656322
"Eury Pérez","MIA",186.2,114.83957665169983,48.69142857142857,,,118.70602434077081,104.02532544165147,60.591387900355876,,,114.53032634577009,95.7762714427992,109.73026289820153,"Eury Perez",27768,691587
"Josh Fleming","- - -",254.2,94.55176470588236,117.83855256207079,105.56247852760738,,,103.24236123790998,100.25914712153518,,,104.00943114064091,105.07265243255588,109.70941489880234,"Josh Fleming",20418,676596
"Brock Stewart","- - -",186.2,118.37267100977199,105.64611111111111,101.60667470539872,,106.53249999999998,,89.12018867924526,,,116.2596141041988,95.01730297570427,109.69163944325732,"Brock Stewart",16727,592779
"Hunter Harvey","- - -",185,109.05356262833676,,,120.76360294117649,104.31575,97.05030303030303,,,,105.83957943443733,105.32826094823977,109.68565996159097,"Hunter Harvey",15507,640451
"Bryan Woo","SEA",395.2,112.3415708675473,120.11547014413178,,,99.84469044243284,,82.02534313725491,,,106.63408667869763,106.09042304393678,109.58955143533542,"Bryan Woo",30279,693433
"Ben Joyce","LAA",49,105.03722727272725,116.15730941704037,,,114.91999999999999,,119.73181818181818,,,123.29726678834676,89.03211189891188,109.47041660231659,"Ben Joyce",31461,690829
"Chad Green","- - -",492.2,114.0111664482307,108.2103448275862,19.57666666666667,,102.52933183863487,102.72965307388836,108.91499999999999,,,107.54245113211299,104.1481587041904,109.42875993054164,"Chad Green",15552,643338
"Gabe Speier","- - -",180.1,108.03879574970486,115.23097872340425,,,104.49580082014606,127.99111111111112,66.513125,,,109.46156844819915,104.61369475639195,109.42194384619494,"Gabe Speier",17170,642100
"Cam Schlittler","NYY",73,98.76774381368266,91.73505617977528,120.8336923076923,,126.9303529411765,116.59689839572194,,,,114.08174442190669,97.22762677484788,109.38361054766742,"Cam Schlittler",32095,693645
"Bobby Miller","LAD",185.1,107.6317151454363,116.85258715596329,,,115.88502202643173,108.79110811821921,97.63744444444443,,,108.034408847226,101.79431053955226,109.32397946924526,"Bobby Miller",27483,676272
"Justin Hagenman","NYM",23.2,,103.39187500000001,117.42448,,107.92513513513515,,104.88227272727272,,,97.37381361589226,110.15479902321142,109.23739511774697,"Justin Hagenman",21546,663795
"Jimmy Cordero","- - -",115.2,87.74761904761904,110.9231198686371,117.38909090909092,,114.19928664636801,,87.93283018867926,101.17833333333334,,106.43745371805335,102.0630321335032,109.16950013374523,"Jimmy Cordero",15690,622772
"Ryan Pressly","- - -",691.1,92.86186770428016,66.52525252525251,103.30833333333332,,123.58576882233228,116.89805655904541,98.57371647509578,,,108.23219727381483,99.65743289642259,109.16869731158891,"Ryan Pressly",7005,519151
"James McArthur","KCR",80,85.4464367816092,105.84743764172336,23.700000000000003,,97.26440433212997,126.23064220183485,,,,101.86676264304172,106.54763605473947,109.08794088424577,"James McArthur",21527,663704
"Drew Rasmussen","- - -",460.2,108.36692929292929,114.06328571428571,112.4364592274678,,107.1823402939298,92.67356913183278,88.2614705882353,,,109.1377623123893,102.11749142001058,108.98441385772733,"Drew Rasmussen",25385,656876
"Anthony Bender","MIA",183.2,68.04463768115941,103.36258805513015,,,116.82671027192154,,87.97302325581397,,,115.7860329472587,97.2302574536879,108.96378972202616,"Anthony Bender",19742,669622
"Max Fried","- - -",1079.2,106.59653817082388,114.61934391534392,112.95185873605946,,107.3245034600115,107.36982908292661,110.16067653276956,,,105.36151075502502,102.73861427674856,108.8757518417459,"Max Fried",13743,608331
"Graham Ashcraft","CIN",393.1,,83.51983050847458,109.60472847284728,,118.66386406066543,,48.07207547169813,,,109.99943668492206,99.05717774974731,108.85866414036423,"Graham Ashcraft",27552,668933
"Michael Petersen","- - -",37.2,110.29890736342043,94.085,110.51379032258065,,112.34,,55.58181818181818,,,112.06328391951237,100.8403026101457,108.78047105757588,"Michael Petersen",20827,656848
"Edinson Volquez","- - -",1546.1,65.42800000000001,118.34711111111113,,,,,115.85575757575756,97.066,,107.77166666666669,100.96555555555557,108.74499999999998,"Edinson Volquez",3990,450172
"Julian Merryweather","- - -",158.1,98.18668789808918,95.62,,,119.32083944881597,104.25882697947216,113.9227731092437,,,112.43679496771495,99.55842710885351,108.7323990738907,"Julian Merryweather",16703,657240
"Adam Cimber","- - -",323.2,104.29563173464047,122.42635245901639,,,99.33980619588357,,,,,116.087813020296,97.65907695884195,108.65382831350772,"Adam Cimber",15288,643256
"Yoshinobu Yamamoto","LAD",263.2,102.66294710327456,109.48780876494023,119.40732323232324,118.35019755409218,99.22217054263565,103.79636582430805,,,,97.58151606937402,109.23716846683678,108.62398990506352,"Yoshinobu Yamamoto",33825,808967
"Christian Montes De Oca","ARI",2.2,88.22,102.44,,,141.8,,92.62,,,93.48086956521739,113.35043478260869,108.6191304347826,"Christian Montes De Oca",30206,801216
"Daniel Hudson","- - -",855.1,112.57374074074076,89.71569230769231,,,104.55695158807092,69.86571428571429,76.78432989690721,,,108.54150995032826,100.73993670011302,108.6166255424916,"Daniel Hudson",7146,543339
"Rafael Montero","- - -",522.2,102.61311716385647,125.93512711864408,,117.15419607843138,100.5669046734711,,103.36077537058152,,,102.25143666324583,105.98439456687308,108.59336020323808,"Rafael Montero",12760,606160
"Payton Tolle","BOS",16.1,120.82174358974358,133.88,96.72333333333333,,119.232,50.372222222222234,70.05999999999999,,,119.13447368421055,92.45013157894736,108.54519736842104,"Payton Tolle",35466,801139
"Nathan Wiles","ATL",1,119.69999999999999,,99.38,,,,103.42,,,95.2475,114.66250000000001,108.51499999999999,"Nathan Wiles",25474,686249
"Trevor Bauer","- - -",1297.2,122.25435331230285,100.88700699300698,98.48927302100162,,108.11721975580373,,61.652941176470584,87.4178590078329,,108.16476354324026,99.98138941644252,108.48779394344919,"Trevor Bauer",12703,545333
"Max Scherzer","- - -",2963,108.42578565672844,,101.152147505423,,119.1684933204374,109.06193331932462,96.03055263157894,,,106.58610086709778,103.34447985395201,108.4730181377444,"Max Scherzer",3137,453286
"Dedniel Núñez","NYM",44.2,112.29562682215744,87.60714285714286,,,105.55056609074306,194.16,90.36285714285714,,,107.63468503408424,100.26217668351909,108.47237255153134,"Dedniel Nunez",23055,673380
"Justin Topa","- - -",149.2,,116.83288482388707,96.51163265306121,,109.00542020694695,,87.63842794759827,,,105.51367915162334,107.97965310707608,108.34698390981893,"Justin Topa",15145,623437
"Joe Smith","- - -",762.1,92.9825938566553,124.47631460674158,,,100.7581730729702,,100.42142857142858,,,114.74887982651673,101.33617998158559,108.33803796036052,"Joe Smith",3281,501925
"Aneurys Zabala","MIA",2.2,103.9090909090909,,,,,147.12,98.82,,,101.92571428571428,101.25952380952381,108.13571428571427,"Aneurys Zabala",20802,656008
"Hunter Bigge","- - -",32.1,110.54664285714287,127.6175,,179.2,100.8569014084507,122.56870273109246,,,,100.89757537423571,105.81591819523508,108.01332437275984,"Hunter Bigge",26259,685801
"Tanner Banks","- - -",253.2,93.42076805919102,108.7550957854406,,,119.05437126963258,123.07194666666666,104.21584983609503,,,104.68930265968643,104.93076582171123,107.92364051363175,"Tanner Banks",16990,621383
"Dylan Lee","ATL",204.1,108.6436595578927,,,,112.15460801824575,,86.27266106442578,,,104.40197837539634,104.52689156786452,107.92228753941416,"Dylan Lee",19996,669276
