Name,Team,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Sun-Woo Kim","MON",-2.6909807920455933,0.044520303606987,,-1.026777744293213,-2.127044066786766,,,-2.205721960693109,0.20236501639539548,,-3.949145170358511,-16.361877436821278,,,"Sun-Woo Kim",197,279615
"Derek Lowe","BOS",0.062368303537368774,-1.093382477760315,,-1.2170979976654053,2.596381425857544,,,0.002494732141494751,-1.8531906402717204,,-0.5385389370200908,0.75257432633552,,,"Derek Lowe",199,117955
"Pedro Martínez","BOS",15.189760208129883,8.858591079711914,,5.683201313018799,11.546716690063477,,,0.9336054215199683,3.6455107323917346,,1.369446099522602,2.122558215085198,,,"Pedro Martinez",200,118377
"Darren Oliver","COL",-4.132626891136169,-4.068965435028076,,0.17507165670394897,-2.4960076808929443,,,-0.21842636845328592,-2.4511839970048652,,0.0858194395607593,-0.9904792384495811,,,"Darren Oliver",206,119984
"Ugueth Urbina","- - -",9.183789253234863,0.516793305054307,,,1.1026504039764404,,,1.0946113531865154,0.2936325596899471,,,0.4773378372192383,,,"Ugueth Urbina",216,123584
"Rocky Biddle","MON",-6.951070785522461,-1.7796369791030884,,-0.04168963432312012,0.4446757137775421,0.6106622815132141,,-1.1761541092254586,-1.7796369791030882,,-0.02053676567641385,1.0106266222216866,8.7237468787602,,"Rocky Biddle",223,335092
"Mark Buehrle","CHW",1.9618496894836426,3.765165090560913,,-3.0698907375335693,4.0877861976623535,,,0.09664284184648486,1.4707676135003567,,-0.8976288706238508,0.6184245382242592,,,"Mark Buehrle",225,279824
"Keith Foulke","OAK",8.019773483276367,3.1689648628234863,,-0.45124995708465576,9.26314640045166,,,1.2023648400714193,2.2635463305882046,,-4.512499570846558,2.310011571184953,,,"Keith Foulke",231,114342
"Jon Garland","CHW",14.08085823059082,-6.4223151206970215,,-0.45385345816612244,-6.204837799072266,,,0.7097206769451019,-2.126594410826828,,-0.15028260204176241,-1.6158431768417358,,,"Jon Garland",232,279782
"Matt Ginter","CHW",-0.22066351771354675,-0.309546560049057,,,-0.005866337567567825,,,-0.649010346216314,-3.8693320006132126,,,-0.11732675135135649,,,"Matt Ginter",233,215197
"Gary Glover","- - -",-2.2306911945343018,-1.191510558128357,,-0.6584234237670898,-0.029175937175750732,-0.08172208815813065,,-0.32096276180349664,-0.6808631760733468,,-0.3990444992527817,-0.06078320244948069,-8.172208815813065,,"Gary Glover",234,150474
"Bob Howry","BOS",-2.059147357940674,0.05953929200768471,,,-1.9446589946746826,,,-3.1199202393040513,0.23815716803073883,,,-24.308237433433533,,,"Bob Howry",237,133982
"Damaso Marte","CHW",13.5455322265625,6.945040225982666,,0.003029000014066696,1.8560764789581299,,,1.8206360519573255,1.5784182331778787,,0.011218518570617394,6.628844567707606,,,"Damaso Marte",247,150122
"Antonio Osuna","NYY",-4.600190162658691,2.1669716835021973,,-0.10686218738555908,-1.0978095531463623,0.4802391529083252,,-0.8582444333318454,1.7062769161434626,,-2.671554684638977,-0.5658812129620425,2.401195764541626,,"Antonio Osuna",249,120107
"Jim Parque","TBD",-5.148676872253418,,,-0.18526607751846313,-0.3616962730884552,,,-2.4059237720810365,,,-0.34308532873789466,-1.4467850923538208,,,"Jim Parque",250,133220
"Mike Porzio","CHW",-3.9044880867004395,-0.6953334212303162,,,1.8293416500091553,,,-3.337169304872171,-1.5115943939789482,,,3.733350306141133,,,"Mike Porzio",252,150053
"Todd Ritchie","MIL",-4.294567108154297,-0.8922041058540344,,-0.9222071170806885,3.0778982639312744,0.31635168194770813,,-1.8274753651720412,-1.189605474472046,,-3.8425296545028687,6.691083182459293,6.3270336389541635,,"Todd Ritchie",253,121234
"Dan Wright","CHW",-15.087273001670837,-0.5502963066101074,,3.8914841413497925,-0.6194218397140503,,,-1.7381650923583913,-2.038134468926324,,1.3327000484074631,-0.21658106283708053,,,"Dan Wright",258,216106
"Kelly Wunsch","CHW",-0.7989428043365479,2.7287533283233643,,1.3693329095840454,2.947213649749756,,,-0.4272421413564427,1.0454993595108675,,6.846664547920227,1.9014281611288746,,,"Kelly Wunsch",259,279823
"Antonio Alfonseca","CHC",0.44438257813453674,-2.161315679550171,,,0.18840067088603973,0.45110151171684265,,0.05185327632841735,-1.9471312428379919,,,0.5091910023947019,2.050461416894739,,"Antonio Alfonseca",260,110134
"Alan Benes","- - -",-1.5060972571372986,0.1753004789352417,,-4.130198985338211,-2.087515227496624,,,-0.4827234798516982,0.24690208300738267,,-6.164476097519718,-20.87515227496624,,,"Alan Benes",265,110853
"Jason Bere","CLE",1.896460771560669,,,-0.20308080315589905,-0.5933716893196106,-0.2523314654827118,,2.7484938718270566,,,-1.353872021039327,-3.9558112621307373,-5.046629309654236,,"Jason Bere",266,110891
"Joe Borowski","CHC",7.777530193328857,4.173135757446289,,1.419612169265747,1.5863252878189087,-0.21190495789051056,,1.2171408753253299,0.9682449553239649,,9.464081128438313,2.517976647331601,-4.238099157810211,,"Joe Borowski",267,111244
"Matt Clement","CHC",-2.8978564739227295,18.066211700439453,,5.209584712982178,0.37779664993286133,,,-0.15381403789398776,2.346261259797332,,1.7423360244087551,0.3530809812456648,,,"Matt Clement",271,136725
"Juan Cruz","CHC",-7.1758105754852295,0.6819695234298706,,0.4393584057688713,0.4556232690811157,,,-0.9355685235313207,0.3570521065077856,,1.2204400160246425,0.31640504797299707,,,"Juan Cruz",273,407297
"Will Cunnane","ATL",0.24316851794719696,0.12590549886226654,,4.055840969085693,0.668205201625824,,,0.13215680323217224,2.518109977245331,,3.4371533636319436,6.68205201625824,,,"Will Cunnane",274,112940
"Leo Estrella","MIL",-0.3246704041957855,-4.363495826721191,,0.036570172756910324,0.10423822700977325,,,-0.048028166301151705,-2.1601464488718767,,3.6570172756910324,0.2369050613858483,,,"Leo Estrella",277,150471
"Kyle Farnsworth","CHC",0.7050116062164307,11.949109077453613,,0.46407198905944824,0.738081693649292,0.30407238006591797,,0.08587230282782347,3.3850167358225534,,1.7848922656132624,4.613010585308075,3.378582000732422,,"Kyle Farnsworth",278,150035
"Jeff Fassero","STL",-8.113797903060913,-3.0090728402137756,,1.8550565987825394,-0.12446379661560059,-0.29425523430109024,,-1.0244694322046606,-1.2643163194175526,,5.984053544459805,-0.088272196181277,-1.177020937204361,,"Jeff Fassero",279,114032
"Tom Gordon","CHW",7.4747443199157715,1.5726968050003052,,5.509980201721191,-0.29578644037246704,0.401481568813324,,1.0468829579713965,1.1649605962965224,,1.9198537288227149,-1.2860280016194219,10.0370392203331,,"Tom Gordon",282,114971
"Ron Mahay","TEX",4.692172527313232,-0.5827346444129944,,,1.763533353805542,2.9523448944091797,,1.056795614259737,-1.533512222139459,,,0.9584420401117076,6.28158488172166,,"Ron Mahay",290,118158
"Pat Mahomes","PIT",-1.3255823850631714,0.4130181670188904,,-0.32673677802085876,1.5330242365598679,,,-0.5788569367088084,0.6257851015437733,,-0.5026719661859366,6.665322767651599,,,"Pat Mahomes",291,118163
"Mark Prior","CHC",5.329891681671143,3.427091121673584,,15.12793254852295,6.57215690612793,,,0.24226780371232465,7.615758048163521,,1.6025352275977702,6.380734860318378,,,"Mark Prior",301,407578
"Kerry Wood","CHC",3.9134292602539062,14.790606498718262,,6.8587565422058105,-1.0932663679122925,,,0.18538272194476108,2.4246895899538132,,1.1704362700009916,-0.48806534281798775,,,"Kerry Wood",304,134268
"Carlos Zambrano","CHC",19.27066993713379,4.482940196990967,,-1.3185789585113525,4.075799942016602,2.7966902256011963,,0.7400410882155833,1.201860642624924,,-4.253480511326944,1.9785436611731075,1.8644601504007974,,"Carlos Zambrano",305,407296
"Jose Acevedo","CIN",5.47201026789844,0.7835211250931025,,1.0612091720104218,-1.034264326095581,,,2.30886509194027,1.088223784851531,,2.8681328973254643,-4.496801417806874,,,"Jose Acevedo",307,406895
"Jim Brower","SFG",1.6130709648132324,6.416120290756226,,-0.047391027212142944,-0.6588326096534729,,,0.15570183058042786,2.956737461177984,,-0.11283577907653082,-0.433442506350969,,,"Jim Brower",313,150342
"Elmer Dessens","ARI",-12.186486601829529,6.021139144897461,,-1.1736637353897095,-5.861676376312971,-0.06405074149370193,,-0.7160097885916291,1.1468836466471355,,-1.8056365159841683,-1.4473275003241903,-3.2025370746850967,,"Elmer Dessens",317,113296
"Seth Etherton","CIN",0.7914862632751465,-0.5430458188056946,,-1.6546118259429932,-3.3142096996307373,,,0.25206568894112946,-2.858135888451024,,-2.668728751520957,-4.803202463232953,,,"Seth Etherton",322,150003
"Danny Graves","CIN",-15.337419018149376,-3.817275285720825,,-0.9609804749488831,-1.0035377740859985,0.19222769141197205,,-0.939792831994447,-3.0057285714337207,,-0.20755517817470476,-0.9292016426722208,9.611384570598602,,"Danny Graves",326,115056
"Joey Hamilton","CIN",-7.300620079040527,0.13389834761619568,,,-1.0008877515792847,-0.12298684567213058,,-5.887596837935909,0.31880558956237065,,,-4.170365631580353,-4.099561522404352,,"Joey Hamilton",328,115383
"Jimmy Haynes","CIN",-14.83409595489502,-0.32765284180641174,,-4.849508285522461,-1.1278218030929565,-0.7986972332000732,,-1.468722371771784,-0.330962466471123,,-1.409740780675134,-1.5449613740999406,-1.7748827404446073,,"Jimmy Haynes",329,115649
"Brian Reith","CIN",-9.383612055331469,-0.14720217883586884,,0.509009838104248,-1.3623418547213078,-0.12556767463684082,,-1.6290993151617132,-0.07434453476559032,,3.6357845578874857,-1.6819035243472935,-6.278383731842041,,"Brian Reith",347,367944
"Chris Reitsma","CIN",8.722840309143066,0.10892927646636963,,-0.3443986773490906,-2.3172243237495422,,,1.153814855706755,1.8154879411061604,,-0.2994771107383396,-0.9777317821728027,,,"Chris Reitsma",348,277410
"Scott Sullivan","- - -",4.939542055130005,-1.937107801437378,,0.14830201864242554,1.5018380880355835,,,0.7296221647163966,-0.6702795160682968,,2.1186002663203647,2.634803663220322,,,"Scott Sullivan",357,122975
"Gabe White","- - -",2.477096676826477,1.8947619199752808,,0.1186288595199585,-0.38096314668655396,,,0.5408508028005408,2.6316137777434454,,0.25240182876586914,-0.6926602667028253,,,"Gabe White",360,124171
"Scott Williamson","- - -",-8.416023969650269,13.05487871170044,,0.42551082372665405,-0.002523474395275116,1.6841314435005188,,-1.4895617645398704,5.676034222478452,,14.183694124221802,-0.010971627805543983,2.1591428762827167,,"Scott Williamson",361,150182
"Danys Baez","CLE",9.490306854248047,-0.8885953426361084,,-0.9661569595336914,0.9859997630119324,0.4997415542602539,,0.9414986958579412,-4.231406393505279,,-1.5096202492713928,12.324997037649155,0.526043741326583,,"Danys Baez",367,276056
"Bartolo Colon","CHW",8.794702529907227,5.372073650360107,,3.5898966789245605,11.915199279785156,0.2444874495267868,,0.33262868872568935,2.54600646936498,,1.6467415958369542,2.751778124661699,8.149581650892895,,"Bartolo Colon",375,112526
"Ryan Drese","TEX",-15.093270778656006,5.119636565446854,,0.05275660753250122,-1.4170150756835938,,,-3.0739859019666,2.694545560761502,,0.23980276151136917,-1.592151770431004,,,"Ryan Drese",379,400181
"Tim Drew","MON",-4.797730803489685,-0.8130928874015808,,-0.4785998910665512,0.6713098585605621,,,-5.57875674824382,-2.323122535433088,,-2.5189467950871114,3.5332097818976957,,,"Tim Drew",380,282328
"Brooks Kieschnick","MIL",-3.8167409896850586,-5.67911434173584,,-0.17426452040672302,1.9350675344467163,,,-0.6791354074172702,-5.915744105974833,,-0.18343633727023476,4.300150076548259,,,"Brooks Kieschnick",389,117044
"Jose Mercedes","MON",2.255769968032837,-0.5471149682998657,,,0.13565587997436523,,,2.255769968032837,-3.9079640592847555,,,1.6956984996795654,,,"Jose Mercedes",396,118960
"Charles Nagy","SDP",1.9840774536132812,-0.506754994392395,,-0.4055003225803375,0.1619841754436493,,,1.8717711826540389,-50.6754994392395,,-0.7241077188934598,0.5585661222194803,,,"Charles Nagy",397,119640
"Chad Paronto","CLE",0.12402576208114624,0.49956780672073364,,-0.4603804349899292,0.09227313846349716,,,0.18239082658992095,2.1720339422640595,,-11.50951087474823,1.3181876923356737,,,"Chad Paronto",399,406301
"Ricardo Rincon","OAK",-3.048267126083374,5.820933818817139,,,-0.123370461165905,0.036570172756910324,,-0.6975439647788041,2.415325236023709,,,-0.10635384583267674,3.6570172756910324,,"Ricardo Rincon",401,121215
"David Riske","CLE",15.950244903564453,-0.3360227942466736,,0.05410740524530411,1.3989567756652832,0.49952077865600586,,1.6494565567284853,-0.7304843353188556,,0.4508950437108676,1.4422234800673024,6.244009733200073,,"David Riske",402,228594
"CC Sabathia","CLE",-6.294164180755615,0.27305635809898376,,6.531827926635742,8.073918342590332,,,-0.30868877786932886,0.26005367437998456,,1.3011609415609047,1.6278061174577283,,,"CC Sabathia",404,282332
"Paul Shuey","LAD",-2.68965744972229,,,3.337151288986206,0.9486134648323059,2.4324347972869873,,-0.4366327028769951,,,1.702628208666432,1.3551620926175798,1.3899627413068498,,"Paul Shuey",406,122201
"Billy Traber","CLE",-15.127354145050049,0.06160922348499298,,1.2135777473449707,6.150186538696289,-0.3856436461210251,,-1.4503695249328905,0.13108345422338932,,0.32888285835907066,1.787844924039619,-0.6765678002123247,,"Billy Traber",410,407896
